FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
594,263201.398,55473.371364187915,0.39538699909436126,5,12,0,LLC,458310,19
654,383487.481,83243.43244843434,0.3839016381638213,4,8,0,Partner,459210,13
629,90730.607,17904.673132412434,0.42228550394362496,4,11,0,Corp,459910,17
709,69452.612,41660.18675532293,0.13892682960493855,4,11,1,Sole,441120,17
711,183713.458,129967.92968602525,0.11779409636144629,4,8,0,Corp,722410,13
754,179364.055,111058.17318160374,0.13458716414227165,4,10,1,Partner,445110,17
653,944734.151,2923546.997724657,0.02692887987705999,4,9,1,Corp,445250,19
662,209973.597,938403.2583870698,0.01864635442557528,4,8,0,Sole,445320,18
783,438834.027,444570.3335260952,0.08225808042554296,4,9,0,Partner,459910,21
559,422604.841,258265.48700840093,0.1363599546004681,5,8,0,Corp,722330,17
665,438430.805,131116.5597819256,0.27865206711824614,4,12,0,Partner,445292,20
679,168084.581,157889.92912057685,0.08871400788311085,4,12,1,Corp,459310,18
653,147745.983,250429.81972179693,0.049164134142162516,4,12,0,Sole,445110,17
647,1146512.617,348156.4272645411,0.27442468557599464,4,9,1,Partner,459210,15
694,249059.468,474025.8715342784,0.04378443648969865,4,11,1,Partner,445320,18
649,94271.171,28506.862510979925,0.27558034187876046,4,11,0,Partner,722330,14
710,548582.118,645476.6193493116,0.07082390768248786,4,11,1,Sole,459310,17
665,25538.451,12810.577018647555,0.16612867998858338,4,9,0,Corp,445230,17
689,110233.774,28862.73934867952,0.31827013099342577,4,8,1,Corp,445292,18
717,254614.024,40851.865917918665,0.5193847295975446,4,8,0,Sole,459210,21
662,111345.779,25032.86390671713,0.3706653362253473,4,11,0,Corp,444240,16
695,574197.434,481016.235550228,0.09947644721790302,4,11,0,Corp,444140,14
649,18292.811,10472.328487163593,0.14556465818802322,4,8,0,Corp,444240,17
591,60471.974,17535.922393451012,0.2873718903174812,5,8,1,Partner,459210,17
700,35743.243,36142.059741764286,0.08241377510345325,4,8,0,Corp,722513,10
689,284441.743,168189.10043477386,0.14093349998340637,4,11,0,LLC,459310,19
773,95311.03,34384.47545512637,0.23099336919357238,4,10,0,Partner,445292,21
787,240496.985,131674.18023228546,0.15220459608187234,4,10,0,Corp,441120,25
683,567507.613,205874.12818342625,0.22971463923430746,4,12,0,LLC,722513,26
661,299172.185,345227.53609654383,0.07221618442885343,4,12,1,Sole,445230,14
726,73343.074,23320.058484344907,0.26208865802958237,4,10,0,Sole,459910,23
792,110651.041,63345.80030562267,0.1455648210117391,4,11,1,Partner,459210,16
692,154630.682,42261.92231851341,0.30490544347581244,4,9,1,Sole,458210,22
695,155200.068,449606.5571741705,0.028765903863341182,4,10,1,LLC,445240,21
731,105008.25,43929.129850492995,0.1992001100359104,4,12,0,Sole,459310,18
670,80785.256,46314.95198922237,0.14535488816296835,4,10,0,Corp,458210,19
593,86709.152,27028.11761581382,0.26734243092234294,5,12,0,Corp,445292,18
722,186971.885,73465.4356982769,0.21208600028805266,4,8,1,Sole,458210,20
710,406784.776,809793.2054280653,0.041860972784297575,4,9,0,Corp,722330,23
696,21456.584,3541.057315741209,0.5049476772709043,4,8,0,Partner,445291,16
642,269962.836,115973.23071459288,0.19398358449946349,4,11,0,LLC,445291,24
723,86693.493,427289.7295365957,0.016907632574822404,4,10,1,Partner,445320,24
655,16087.305,9467.367221762835,0.14160312139559927,4,12,0,Partner,445291,13
737,163467.187,54873.434879438275,0.24824882228099335,4,10,0,LLC,444240,20
673,236554.993,249306.52706820745,0.0790709987225489,4,10,0,Sole,722410,20
685,389859.018,95034.91220456372,0.3418559637332928,4,8,0,Partner,459310,12
684,211327.234,126390.62532850548,0.13933472350153434,4,8,1,Sole,444140,18
611,248721.212,201198.19598735942,0.10301666754491605,5,8,0,LLC,459210,14
647,336607.744,73362.14735290554,0.3823585642660769,4,8,1,Sole,722513,20
697,135611.265,158591.9533078091,0.07125795801295261,4,10,0,Partner,459310,24
679,70692.942,44636.488830348644,0.13197898522866378,4,11,0,Sole,458310,20
674,51509.748,9739.797088529356,0.44071544417031955,4,9,0,Corp,722511,15
753,181861.653,56882.440942586356,0.26642910358394545,4,9,0,Sole,458310,12
827,283164.428,481287.4769785814,0.04902898329041044,4,12,1,Sole,445320,13
732,322020.443,115052.32584088211,0.23324202027675342,4,12,1,Sole,459310,23
688,455721.834,122506.13826543324,0.30999931952565407,4,9,0,Partner,722330,16
687,42398.085,26152.69795054575,0.13509786855188569,4,10,1,Sole,445110,16
815,296527.967,245938.26198682297,0.10047506930007756,4,13,1,LLC,459210,13
771,103635.36,66574.05799754926,0.1297244040661893,4,13,1,LLC,444240,20
746,130543.585,45714.72624534078,0.23796778361856816,4,13,1,Partner,445292,19
668,610309.694,303238.74612452067,0.16771979773911241,4,10,0,Partner,445230,26
744,214867.761,155284.00725849808,0.11530902033068248,4,10,1,LLC,459210,13
670,357661.391,354496.62664194696,0.08407729066141663,4,10,0,Sole,722514,29
766,186628.449,98255.47108494744,0.15828503571627164,4,11,1,Partner,722410,23
689,254308.461,81673.91495480013,0.25947539996984664,4,11,0,Sole,722514,18
722,196757.742,142294.81300082183,0.1152289261584349,4,9,1,Corp,458210,28
693,28900.395,16960.359633762244,0.14199971592617477,4,8,0,LLC,441120,22
683,245898.523,68742.84329973572,0.298089846152932,4,12,1,LLC,459910,20
696,320418.072,108820.31078229021,0.2453724475518176,4,8,0,Sole,459210,14
806,409368.203,164230.0772321417,0.20772088457613028,4,11,0,LLC,722514,18
733,46757.004,41357.83985997853,0.09421229477148091,4,10,1,Partner,459310,14
695,127611.811,53324.32713456301,0.19942713119469502,4,8,0,LLC,445250,17
660,59024.534,16804.39127774425,0.29270391800392154,4,8,0,LLC,459210,19
739,481584.222,327873.9970507195,0.12240073583447941,4,11,1,Sole,722330,19
702,263227.279,124798.02375442638,0.17576886174493858,4,11,0,Sole,444240,15
642,409629.284,161361.94913054767,0.21154785158829228,4,11,0,Corp,445292,22
732,296144.018,324716.7418560565,0.07600060294275328,4,8,0,LLC,722513,18
663,44792.089,10341.804070511438,0.3609306517396379,4,12,0,Partner,722513,13
720,133295.226,26174.448755081572,0.4243808763247966,4,10,1,LLC,444140,17
725,328287.758,280249.24439132476,0.09761779456741873,4,8,1,LLC,722514,21
744,481876.074,285728.31167679885,0.1405402890051119,4,13,0,LLC,458210,17
614,28320.346,10165.483580341797,0.23216099998402448,5,12,0,Sole,445320,22
638,58213.456,8674.879372585334,0.5592148461065662,4,10,0,Sole,722410,24
736,25841.23,7945.156874195788,0.27103754745576436,4,8,0,Corp,722330,15
691,132985.058,34462.54924470701,0.3215690194006391,4,11,0,Sole,459910,9
681,65302.282,16779.541957124453,0.3243149811382525,4,12,1,LLC,445291,20
613,231981.022,236265.06485405104,0.08182230345935913,5,9,0,Corp,445240,12
708,320363.162,92385.71638513723,0.2889724863459694,4,8,1,Partner,444240,15
736,425528.567,107340.51895837784,0.3303572058415038,4,9,1,Partner,445240,24
674,45303.186,75309.23308651865,0.050130181191233275,4,10,1,Partner,441120,19
756,296831.728,424880.9821562298,0.05821860326108419,4,11,1,Corp,459910,16
722,294143.014,84092.43942761033,0.29148777226796996,4,12,1,LLC,445291,18
622,90204.548,37883.13796163917,0.1984272177842949,5,12,0,Partner,445292,20
727,78829.481,32692.49621380884,0.20093673403537668,4,12,0,Partner,459210,16
743,58054.281,42449.655126961094,0.11396692706997581,4,9,0,LLC,722511,18
710,101744.379,64125.17014877694,0.13222106437033312,4,11,0,Sole,722513,22
756,326216.385,83453.84281561612,0.325745320201278,4,13,1,Partner,445291,11
681,27672.137,5821.116165391847,0.3961459196393546,4,8,0,Sole,445320,22
679,202282.994,107042.7745565357,0.15747831870486054,4,9,1,Sole,445250,17
637,22417.969,14439.375614691782,0.1293798383797505,4,12,0,LLC,445240,14
710,38116.938,31561.786360301296,0.10064105572919407,4,12,1,Partner,445131,9
745,575592.905,241965.76961795468,0.1982349631206158,4,11,1,LLC,722514,21
642,106984.06,205638.17575929986,0.043354490480253846,4,9,0,Sole,722513,25
641,128342.863,46591.02022203208,0.2295557927764746,4,12,1,Partner,444240,16
640,98597.845,38000.71010683307,0.2162193038033753,4,12,0,Corp,445230,16
738,177622.736,55821.21163701498,0.2651661300890063,4,8,1,Corp,722513,13
673,13191.055,5951.184089205021,0.18471191058050018,4,10,1,LLC,458310,22
779,110642.139,28809.351412547177,0.3200411601763581,4,13,0,Corp,445131,15
671,23145.814,9208.068248919715,0.20947041020896223,4,10,1,Sole,459310,10
785,185291.455,171752.370808562,0.08990242469807926,4,10,0,Partner,444140,23
759,15932.891,71669.42690777729,0.018525903916814846,4,11,1,Corp,458310,22
668,53998.399,22977.150557513978,0.1958409321499523,4,8,0,Partner,445292,16
626,86344.429,39055.49617074827,0.1842344814126958,4,12,0,LLC,722511,11
725,431235.869,88102.56263107309,0.40789190851518103,4,11,0,LLC,459210,20
745,29560.574,9291.093793486387,0.26513360228842425,4,12,0,Partner,445110,15
656,204792.591,214562.75765323787,0.07953873000449137,4,8,0,Partner,722330,20
679,86429.579,40405.37000799829,0.17825514072116977,4,12,1,Partner,458210,20
695,106283.947,47525.708934831724,0.186362198099522,4,9,0,Sole,444140,18
750,392487.802,313178.977545176,0.10443650174001641,4,13,0,Sole,445230,21
765,440886.228,323352.0441457227,0.11362389589051869,4,12,1,LLC,722410,16
639,313904.152,154971.36351384915,0.16879685859507612,4,11,0,Sole,722514,19
700,211801.575,62160.167405477696,0.2839460057252779,4,9,1,Partner,445110,21
686,189627.649,149856.51933752865,0.10544956037408748,4,9,0,LLC,459210,20
707,246066.145,228638.94608253942,0.08968512335571549,4,10,1,LLC,445320,21
711,406619.464,344238.59614970867,0.0984345036039969,4,8,1,Sole,445291,28
732,98706.761,38895.04207591746,0.21148102631208276,4,8,1,Corp,722330,18
666,377480.419,220941.15216716865,0.14237592804591034,4,10,0,Partner,445292,22
678,124176.019,66328.57916375114,0.1560112053325659,4,12,1,LLC,459210,22
753,50257.466,31925.427175139353,0.13118453023952015,4,13,1,Sole,445292,19
740,371283.161,83309.63298857419,0.3713887855070744,4,12,1,LLC,445291,15
666,131900.687,53010.55825292002,0.20734971067883826,4,8,0,Sole,722514,22
755,586216.391,575125.6088974875,0.08494034200687821,4,9,1,Partner,445250,18
732,194506.19,80315.41762884455,0.20181491480964928,4,12,0,Corp,722511,21
804,209281.026,148744.3527068644,0.11724872361621538,4,13,1,Partner,444240,15
697,411231.561,186954.72012718956,0.18330265599438098,4,10,1,Corp,444240,15
727,171925.182,51406.785530909925,0.27870053246930576,4,10,1,LLC,445131,12
725,248607.035,140413.8317669487,0.14754424586213163,4,10,1,Corp,444140,16
715,270568.486,76353.80499094044,0.29530124708269134,4,12,0,Sole,445250,23
674,1051872.237,1580408.4105620037,0.055464156710497974,4,9,1,Partner,445131,16
642,903439.413,366424.8860061277,0.20546262174109262,4,11,0,LLC,445110,16
635,370581.346,389672.8226603219,0.07925053285087065,4,11,1,LLC,459210,21
626,21229.281,9052.195335533532,0.19543400075068418,4,11,0,Sole,445240,18
655,243356.331,69075.23796251381,0.29358848189571946,4,12,0,Sole,722514,15
630,32948.889,67477.23088488687,0.040691366761687525,4,8,0,Partner,459210,13
704,126380.544,34202.82341257828,0.30791937475333997,4,8,0,LLC,445240,18
649,237347.671,47982.63024772765,0.4122110955822398,4,10,0,LLC,445240,17
667,86073.64,208173.08238401875,0.03445595968119259,4,8,0,Corp,458310,21
730,28901.334,13657.888481007994,0.17634091121398945,4,10,1,LLC,722513,9
687,96062.867,153229.135415159,0.05224358210321604,4,11,0,Partner,459210,20
693,16417.244,8093.904980808753,0.16902887665601976,4,12,1,Partner,722513,17
777,98932.518,37706.804422567344,0.2186442639797336,4,10,0,LLC,444240,19
768,25581.803,5439.731276412255,0.39189746852213897,4,12,1,Corp,458210,14
726,68699.926,180566.60106074795,0.031705718553162975,4,11,0,LLC,722410,10
753,225750.163,173880.0026994102,0.10819250800136516,4,11,1,Corp,459210,18
761,33607.219,6029.055792594521,0.4645174434732064,4,13,1,Partner,445230,16
737,929496.782,203341.94480299976,0.3809251713497135,4,8,1,LLC,445110,23
689,197523.545,75169.67451795298,0.21897521204159812,4,10,1,Sole,445240,10
670,143667.34,99896.79163869437,0.11984647491617688,4,10,1,Sole,459310,26
682,112185.463,392082.36894429254,0.023843940263127767,4,8,0,Partner,445320,20
629,49867.811,17634.874925986693,0.23564958266547803,4,9,0,Sole,458310,14
575,409846.609,222633.1396730754,0.15340880577566504,5,8,0,Corp,459910,20
706,73696.758,17431.333610712987,0.3523193713776212,4,9,0,LLC,458210,18
662,56330.959,86656.88358673704,0.05417049851134728,4,9,0,Corp,445230,19
694,106337.052,73012.30205018885,0.1213688755342714,4,10,1,Partner,445240,16
747,303337.39,97302.41511916491,0.25978919230705194,4,12,0,Corp,722514,14
741,42092.031,13458.451373871125,0.2606294849651094,4,13,0,Partner,459310,15
702,249486.636,77373.0152918051,0.26870547724669086,4,10,0,Sole,459910,18
643,234260.124,141130.2313154388,0.1383238503759502,4,11,1,Partner,445131,12
715,350507.569,299913.569548025,0.09739127218335521,4,8,0,LLC,445110,21
700,409544.921,306183.09493044694,0.11146514612251668,4,12,0,Sole,445320,21
752,285191.135,84863.64628827425,0.28004839476182686,4,11,0,Sole,441120,20
730,142239.068,42956.73964226934,0.2759347139791561,4,11,1,Corp,722410,19
757,543400.058,169456.65009367192,0.26722668093364893,4,9,0,Sole,445110,13
671,31546.991,38491.20364122789,0.0682991350743534,4,8,1,Partner,459910,18
744,233867.513,262360.3329146068,0.07428317840643214,4,11,0,Corp,722330,14
745,315154.363,150154.47015195654,0.17490563921776872,4,11,1,LLC,445240,20
656,18982.111,44704.57478865273,0.03538435586987954,4,8,0,Sole,459210,12
693,310153.25,57476.556225562446,0.4496808066446355,4,9,0,Partner,445291,15
662,227755.92,88094.36767434093,0.21544691790242756,4,8,0,Sole,445131,12
714,265270.394,112110.56869460913,0.19717914576709866,4,10,0,Corp,458210,14
657,37764.595,40793.02449798758,0.07714675786024607,4,11,0,Sole,459210,19
678,35865.503,9943.958046110043,0.3005636088575259,4,10,1,Sole,459210,19
686,214815.785,168191.5421872459,0.10643409997832898,4,12,1,Sole,722330,22
643,138502.342,41362.62552299373,0.2790408415180788,4,10,1,LLC,722330,20
689,829116.004,219250.14459008796,0.31513320304764325,4,8,1,Sole,722514,23
672,244898.309,327537.90458816325,0.06230787988439794,4,8,0,Sole,445131,13
694,47365.874,16561.09690152633,0.23833905387649074,4,8,1,Corp,445240,17
733,191496.25,89151.92703131643,0.17899804709468314,4,8,1,Partner,458310,17
635,56269.846,14025.808592918795,0.33432324434405475,4,8,0,Partner,722514,16
692,171833.588,78315.57262237986,0.1828431458416568,4,11,0,Partner,459310,13
656,453636.44,209373.0623766623,0.18055348781525188,4,11,1,Sole,459210,26
666,117551.383,207188.00044570747,0.04728048227822108,4,9,0,Partner,722514,20
717,56161.317,19166.96981204798,0.24417577717778713,4,10,0,LLC,722511,15
648,234588.543,143385.57937618013,0.13633899123643375,4,11,0,Partner,445291,17
694,155195.621,47829.65926747162,0.27039641541963116,4,10,1,LLC,722511,12
670,217516.084,73221.74385023865,0.247554064956543,4,12,1,LLC,458310,17
738,292556.968,132781.09292364365,0.1836085755624335,4,10,0,LLC,458310,15
673,323464.071,241074.31487478683,0.11181340187153704,4,10,0,Sole,722330,23
703,62505.223,47574.01371360653,0.10948768406823715,4,9,1,Sole,458210,27
792,567476.131,367566.0997662055,0.12865625424491667,4,12,0,Corp,445292,20
748,548862.989,213557.53208117792,0.21417452229818998,4,9,0,Corp,441120,14
733,218053.937,56474.43133425503,0.3217590861449684,4,9,1,Partner,722511,14
660,97174.472,22301.066502014233,0.3631159373447573,4,8,0,Corp,444140,17
706,231750.755,155054.41920878293,0.1245534504286655,4,10,0,Sole,441120,20
708,63549.688,45387.799398885516,0.11667909445866129,4,9,1,Partner,445131,26
645,107989.899,190048.09914395175,0.04735200346930909,4,11,0,Corp,445240,10
664,269486.284,93377.48448207472,0.24049898600175232,4,11,0,Sole,445240,13
719,218453.082,108915.75352110925,0.16714224445476342,4,8,1,Partner,445292,18
716,220814.348,117240.14940795736,0.15695302129509,4,8,0,Partner,445131,28
646,571708.104,171269.44033016314,0.2781718788136278,4,11,1,Sole,722330,15
703,51753.744,29657.7753743437,0.14541926849074865,4,11,1,LLC,445291,15
613,267070.395,390212.04636473604,0.05703531312612827,5,9,0,Corp,458310,18
654,150615.447,82290.9658442519,0.15252327058300919,4,8,0,LLC,445131,19
686,38007.786,9580.374266746096,0.330604568445086,4,9,0,Sole,445320,19
678,105933.105,67602.47255648085,0.1305833709355015,4,8,1,Corp,445320,18
714,95573.817,36402.53726498698,0.2187892753745073,4,12,1,Corp,441120,20
746,62442.173,28432.908072107453,0.18301027821249455,4,12,1,Sole,445240,24
760,50067.083,14630.4838808935,0.2851755930038222,4,11,0,LLC,445240,21
680,39750.012,8171.616245090302,0.405366686423904,4,12,0,LLC,722511,13
715,139278.189,43865.63011606313,0.26459247751122167,4,10,0,LLC,722511,19
653,136012.649,20025.61896984846,0.565994361209622,4,11,0,LLC,445230,15
691,547606.157,218392.1582860886,0.2089536857678168,4,10,0,Partner,445291,20
659,91333.468,38935.22781346329,0.19548164376481464,4,10,1,Partner,458310,17
645,334237.311,498108.69018439646,0.055917734018430726,4,9,1,Partner,445250,18
714,72120.532,23011.930671489754,0.2611707995791669,4,11,1,Sole,445320,25
683,235719.24,225264.01981929032,0.08720109858537588,4,8,1,Corp,722513,20
620,23455.311,21088.687636572122,0.09268520088515635,5,10,0,Partner,445131,10
639,153993.62,112763.93527427157,0.11380235742441867,4,9,0,Sole,459910,18
747,73852.652,47221.07529014318,0.1303313748967364,4,11,1,Partner,722513,20
683,107502.946,85544.08654743838,0.10472470038434935,4,10,0,Corp,445230,24
684,66170.3,28650.805015619444,0.19246201506940266,4,11,0,LLC,445291,10
786,333767.771,184129.2600179051,0.15105682233210507,4,10,1,Sole,444240,25
676,19381.959,8956.47684095652,0.18033466492249714,4,12,1,LLC,722330,19
698,268287.012,143037.3238107281,0.15630361645736524,4,12,1,LLC,445291,15
785,123080.588,56650.80563310167,0.18105154113948838,4,12,0,Partner,445110,14
738,75425.804,41867.81224146017,0.1501268714595596,4,11,1,LLC,459210,23
761,503842.921,195389.89481130554,0.21488782786787142,4,10,0,Partner,722513,17
650,276157.732,171045.2828400368,0.13454416252364848,4,12,0,Sole,444240,19
742,119167.058,21592.05781119535,0.4599185614220483,4,12,0,Partner,445131,18
698,384010.088,84219.86585921017,0.3799678417935535,4,8,1,Partner,458210,18
707,88420.513,31873.85540381455,0.23117304103887956,4,9,1,Sole,445292,21
653,289199.478,163470.8662568726,0.14742661522408612,4,11,0,Corp,444240,11
645,103033.007,36209.398077830054,0.23712307777697283,4,9,0,Sole,445230,12
697,380377.49,294886.33098866465,0.10749268730223081,4,8,1,LLC,444140,24
718,466209.091,645475.2575173168,0.060189383141910816,4,10,0,Partner,722330,16
710,483516.379,271509.8726683917,0.1484035596471484,4,11,0,Sole,459210,23
810,318593.402,230427.5454171275,0.11521821368450538,4,11,1,Corp,441120,16
697,124443.371,73400.82736402082,0.14128288861427615,4,10,0,Sole,445230,16
746,145029.399,41744.883604360024,0.2895153179619288,4,11,0,LLC,722511,20
652,156004.414,84146.73033834237,0.15449641098424918,4,11,0,Corp,444140,22
747,199231.59,98574.62358566212,0.16842704436575587,4,10,1,Partner,722514,19
663,173351.625,52289.09337227877,0.2762711651385904,4,11,0,Partner,441120,22
770,142206.611,99831.11377754445,0.1187059872243184,4,10,1,Partner,722511,17
673,87751.011,33752.81246527328,0.2166511089268067,4,12,1,LLC,458210,16
652,18806.954,9439.925802125608,0.16602314462193832,4,9,0,Sole,459210,20
665,459654.558,161331.62724695134,0.23742738577456357,4,9,0,Partner,722514,17
672,186249.158,160349.05122164646,0.09679360774771723,4,9,1,LLC,458310,21
829,160029.911,80743.9545741942,0.1651619119597692,3,10,1,Corp,722513,18
804,149913.029,43386.540068659386,0.28794073915312984,4,12,1,Sole,459210,22
673,107697.421,80623.28546956065,0.11131753104655809,4,8,0,LLC,458210,14
703,220005.267,114129.15157510198,0.16064057251784242,4,12,0,Sole,722410,21
586,150572.115,44445.4343392799,0.28231642769459087,5,11,0,Sole,445230,20
669,431712.389,188625.88558601527,0.1907269105981811,4,12,1,Corp,722513,16
664,38220.653,21598.39080926118,0.14746720923768758,4,9,0,Corp,722511,13
754,253870.508,279403.58278120356,0.07571798276915258,4,12,0,Partner,459210,13
596,153565.406,306543.1064979718,0.04174655014384196,5,11,0,Sole,445131,13
659,595733.482,121728.82197817176,0.407828286075384,4,12,0,Partner,459310,24
700,18398.718,3857.092227186341,0.3975083844750202,4,10,0,Sole,722514,14
663,107681.419,20578.5697598028,0.4360580782859676,4,11,1,LLC,445230,15
685,67778.187,27897.88394796968,0.2024591635886799,4,11,0,Partner,458310,16
743,330916.508,210418.67545297506,0.13105479163055328,4,9,1,LLC,458210,19
768,189165.69,22461.094595680803,0.7018272165164796,4,11,0,Partner,445131,23
650,188066.19,123554.17354246377,0.1268446224895325,4,12,0,Corp,445250,21
693,554129.969,174896.59360649312,0.2640274259461181,4,10,0,Sole,459310,24
682,65238.733,145469.6341896354,0.03737248061163189,4,11,0,Partner,459210,20
682,56559.338,54218.95146177035,0.0869304558571183,4,10,0,Partner,459210,15
785,192996.626,106650.91343649534,0.1508008853224049,4,10,1,Corp,459310,22
665,282676.359,108970.08022276318,0.2161727623017682,4,12,0,Sole,722330,21
703,17834.514,14806.065132995864,0.10037842510147596,4,9,0,Partner,444140,12
691,100633.834,29557.765135278165,0.2837208021293932,4,12,1,Corp,459310,17
665,623167.696,278603.6292623191,0.1863961408931901,4,10,0,Sole,459210,15
664,51046.473,139230.95455683733,0.03055263654220994,4,12,0,LLC,459310,22
765,108992.329,26375.892230304325,0.3443558990925001,4,12,1,Corp,445131,21
752,98122.554,183219.76788705032,0.04462880612882781,4,11,0,Sole,459210,17
740,421558.167,256825.11284807062,0.13678509418501325,4,9,1,Corp,441120,15
621,61711.06,76372.95378904216,0.06733520281981265,5,8,0,Sole,445110,19
693,215387.307,51586.907398126845,0.3479360007274198,4,10,1,Partner,459310,16
601,432344.121,137535.09630663597,0.26195987582452174,5,10,0,LLC,459310,18
693,17096.416,8132.397887601004,0.1751883458021026,4,12,1,LLC,445110,20
676,796564.157,422844.5326961674,0.15698523046616733,4,9,1,Corp,445291,22
630,59204.967,26278.42890563981,0.1877489429720485,4,9,0,Corp,444140,19
672,176484.225,141049.46887151286,0.10426851563260521,4,12,1,Partner,445131,28
631,298170.579,83530.63170584136,0.29746630358911075,4,9,0,LLC,445230,23
679,592199.388,237353.05584515343,0.20791790029531101,4,8,1,Partner,445250,17
807,48157.822,16794.861533539417,0.23895117118524917,4,11,1,Corp,445320,20
726,239022.717,113353.27792482388,0.1757210741025948,4,10,1,LLC,459910,17
742,68523.156,57744.07014833514,0.09888916706652756,4,11,0,Sole,459310,19
682,412002.349,259262.74265024954,0.1324275471761476,4,9,1,LLC,458310,20
689,73379.387,102064.197174892,0.05991277143138061,4,12,0,Sole,458310,17
670,408003.659,215381.65742017928,0.15786072650716426,4,12,0,Partner,459210,21
743,79294.746,54411.727560678126,0.12144248668875836,4,9,0,Corp,459210,11
680,175696.362,93163.45481997143,0.15715779892762557,4,11,0,Partner,444240,23
632,504115.692,121845.18194168148,0.3447788441902199,4,10,1,LLC,445292,20
675,516822.145,494517.4018906368,0.08709200509157815,4,10,1,Corp,445292,14
665,138279.688,108980.8635142808,0.10573697951864111,4,11,0,LLC,722514,21
718,520661.33,137274.31630983722,0.31607110006460404,4,12,1,Sole,445230,15
675,104225.796,34712.72806449058,0.2502103258454303,4,12,1,LLC,445250,15
663,443899.176,142265.87183362004,0.26001737116025747,4,12,0,Partner,444140,20
798,86773.422,123387.931232619,0.05860474705883044,4,11,0,Partner,722330,16
569,133380.437,52005.22270803769,0.21372923406303918,5,11,0,LLC,722513,18
690,96510.007,48477.98092485165,0.16590007318581299,4,10,0,Corp,722514,27
719,14698.07,4672.446286450031,0.2621408768718578,4,10,1,Sole,722511,20
697,130204.847,55164.13831222944,0.19669307359163843,4,9,0,LLC,459910,15
677,110998.637,34812.306973796185,0.26570736675478623,4,9,0,Sole,445292,21
664,228720.27,254721.13067651645,0.07482701748919805,4,10,0,Sole,445240,23
765,135624.07,38396.316728479556,0.29435130232036916,4,13,0,Sole,445131,30
613,16297.649,8587.0972729061,0.15816024594851683,5,12,1,Sole,722511,22
672,415494.088,268966.3077453394,0.12873176430007077,4,8,1,Partner,459310,16
622,213064.673,166436.0446577493,0.10667995297039147,5,11,0,Sole,444240,14
625,133154.444,70048.85617903281,0.1584066360527955,4,11,0,Partner,445250,21
749,86761.364,41265.05497719569,0.1752115360239371,4,9,1,LLC,444140,19
656,198641.083,1261808.6072520823,0.013118806995129583,4,9,0,Corp,722514,29
731,216726.395,92993.974158172,0.19421186243689068,4,12,0,Partner,722513,18
699,308198.397,501067.7677311434,0.051256938490166,4,9,1,Sole,722514,15
629,58686.938,22314.346007242562,0.21916744345002687,4,10,0,LLC,459910,16
727,368320.515,74588.30742795164,0.4115038577547584,4,12,0,Partner,445291,16
700,81854.783,26533.35305652192,0.2570814138015626,4,8,1,Partner,459910,13
700,197878.985,73751.47242413675,0.22358760950337295,4,8,1,Partner,444240,12
646,20650.644,19061.027535787693,0.09028301316752096,4,11,0,LLC,722514,18
738,109734.965,36723.03179027701,0.24901485446220248,4,11,0,Partner,445230,19
755,106804.41,64692.95768288138,0.13757861471767516,4,12,1,Sole,459210,16
667,497204.418,758992.822113405,0.054590373311605815,4,12,1,Partner,444140,17
705,208018.573,887984.4386107367,0.019521604579528423,4,10,1,Partner,445240,28
773,1024827.901,290378.1690389994,0.2941072511269376,4,10,1,LLC,445292,13
704,37290.391,10298.742324555178,0.30173903622426573,4,8,1,Corp,445110,17
618,139307.022,33276.99901331969,0.34885713388257544,5,8,0,LLC,445292,11
757,303975.645,291172.0561227081,0.08699771567133036,4,12,1,Sole,722410,9
685,158557.806,55754.15560384783,0.23698951866267895,4,11,1,Sole,459210,20
553,310844.188,124847.85894972608,0.20748199089072297,5,10,1,Sole,459210,22
629,531146.92,662507.0666777042,0.06681022068986622,4,8,0,Sole,445292,12
728,25407.068,7212.155198275138,0.29356767962689295,4,12,0,LLC,458210,18
679,257992.357,811217.1384575017,0.0265025996913891,4,10,0,Corp,444140,21
622,170045.713,64203.397969777434,0.2207122447008774,5,11,0,LLC,445250,17
742,146311.667,97213.56280635201,0.12542117133340974,4,11,0,LLC,445110,26
738,197118.581,69700.66432216424,0.23567276691569722,4,8,1,LLC,722513,21
714,209518.889,67965.1997805762,0.256894814891084,4,12,0,Partner,722511,13
620,344655.61,134889.2776327088,0.2129250103298708,5,12,1,LLC,445292,18
613,435113.166,863426.6115547518,0.04199480304957072,5,10,0,Corp,722514,15
699,23163.093,10602.341944640297,0.18205956382832805,4,11,1,Corp,445131,23
690,27574.204,5975.112335123044,0.3845702313956603,4,8,0,LLC,444240,12
700,145070.992,22228.699981837482,0.5438576859290538,4,10,0,Sole,445320,25
588,46523.392,23875.56513360742,0.16238146873751322,5,12,0,LLC,444140,21
666,1016925.512,380309.7853611051,0.22282832556149512,4,9,0,Corp,445110,19
756,34349.402,12094.009000688717,0.23668331704595716,4,13,1,Corp,445291,16
645,14921.378,12883.979365272735,0.0965111889280292,4,8,1,Sole,722330,9
745,24915.71,17050.860191430984,0.12177152022571439,4,10,1,Corp,458210,29
641,415655.197,141619.52884244043,0.2445844394940047,4,10,1,Sole,459310,22
